business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category
34665,Le Petit Laurent,699 CHENERY St,San Francisco,CA,94131,37.734483,-122.433729,"(37.734483, -122.433729)",,34665_20160414,04/14/2016 12:00:00 AM,90,Routine - Unscheduled,34665_20160414_103105,Improper cooling methods,High Risk
892,Happy Donuts,100 Bush St #101,San Francisco,CA,94104,37.791348,-122.399834,"(37.791348, -122.399834)",,892_20140514,05/14/2014 12:00:00 AM,72,Routine - Unscheduled,892_20140514_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
86780,Peet's Coffee & Tea,121 Spear St,San Francisco,CA,94105,,,,14150868663,86780_20160729,07/29/2016 12:00:00 AM,92,New Construction,,,
892,Happy Donuts,100 Bush St #101,San Francisco,CA,94104,37.791348,-122.399834,"(37.791348, -122.399834)",,892_20141121,11/21/2014 12:00:00 AM,88,Routine - Unscheduled,892_20141121_103105,Improper cooling methods,High Risk
81884,Little Sweet,3836 Geary Blvd,San Francisco,CA,94118,,,,,81884_20160503,05-03-16 0:00,100,Routine - Unscheduled,81884_20160503_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
68865,Grant Place Restaurant,737 Washington St,San Francisco,CA,94108,37.795166,-122.405924,"(37.795166, -122.405924)",,68865_20160628,06/28/2016 12:00:00 AM,75,Routine - Unscheduled,68865_20160628_103103,High risk food holding temperature,High Risk
13838,Judahlicious Juice,3906 Judah st,San Francisco,CA,94122,37.760528,-122.503991,"(37.760528, -122.503991)",,13838_20160502,05-02-16 0:00,84,Routine - Unscheduled,,,
82009,Chai Bar By David Rio,1019 Market St,San Francisco,CA,94103,,,,,82009_20150401,04-01-15 0:00,79,New Construction,,,
68784,Joe's Ice Cream,5420 Geary Blvd,San Francisco,CA,94121,37.780488,-122.477751,"(37.780488, -122.477751)",,68784_20160510,05-10-16 0:00,90,Routine - Unscheduled,68784_20160510_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
67985,Moya,121 09th St,San Francisco,CA,94103,37.774722,-122.406761,"(37.774722, -122.406761)",,67985_20160628,06/28/2016 12:00:00 AM,95,Routine - Unscheduled,67985_20160628_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
81886,Cafe Broadway,674 Broadway St,San Francisco,CA,94133,,,,,81886_20160503,05-03-16 0:00,96,Routine - Unscheduled,81886_20160503_103154,Unclean or degraded floors walls or ceilings,Low Risk
86305,Hawker Eats,1650 Balboa St,San Francisco,CA,94121,,,,14155226288,86305_20160506,05-06-16 0:00,100,Reinspection/Followup,,,
75523,Brioche Bakery & Cafe,210 Columbus Ave,San Francisco,CA,94133,,,,,75523_20160511,05-11-16 0:00,100,Routine - Unscheduled,75523_20160511_103145,Improper storage of equipment utensils or linens,Low Risk
7527,DON CHUYS MEXI-MERCADO,544 EXCELSIOR Ave,San Francisco,CA,94112,37.724122,-122.429309,"(37.724122, -122.429309)",14155588092,7527_20160812,08-12-16 0:00,94,Routine - Unscheduled,7527_20160812_103120,Moderate risk food holding temperature,Moderate Risk
77185,The Ramp,855 Terry Francois Blvd,San Francisco,CA,94107,,,,14155597267,77185_20161205,12-05-16 0:00,86,Routine - Unscheduled,77185_20161205_103123,Food in poor condition,Moderate Risk
1517,AT&T -in-seat service KITCHEN/Press Dining [145081],24 WILLIE MAYS PLAZA 3.12.05,San Francisco,CA,94107,37.778382,-122.391151,"(37.778382, -122.391151)",14155971500,1517_20160814,08/14/2016 12:00:00 AM,79,Routine - Unscheduled,,,
78368,AT&T PARK - Food Cart,24 Willie Mays Plaza,San Francisco,CA,94107,,,,,78368_20160814,08/14/2016 12:00:00 AM,96,Routine - Unscheduled,78368_20160814_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
903,Sabra Restaurant,419 Grant Ave,San Francisco,CA,94108,37.790874,-122.405634,"(37.790874, -122.405634)",14155983656,903_20150225,02/25/2015 12:00:00 AM,95,Routine - Unscheduled,903_20150225_103154,Unclean or degraded floors walls or ceilings,Low Risk
903,Sabra Restaurant,419 Grant Ave,San Francisco,CA,94108,37.790874,-122.405634,"(37.790874, -122.405634)",14155983656,903_20150225,02/25/2015 12:00:00 AM,41,Routine - Unscheduled,903_20150225_103147,Inadequate ventilation or lighting,Low Risk
903,Sabra Restaurant,419 Grant Ave,San Francisco,CA,94108,37.790874,-122.405634,"(37.790874, -122.405634)",14155983656,903_20150225,02/25/2015 12:00:00 AM,77,Routine - Unscheduled,903_20150225_103144,Unapproved or unmaintained equipment or utensils,Low Risk
903,Sabra Restaurant,419 Grant Ave,San Francisco,CA,94108,37.790874,-122.405634,"(37.790874, -122.405634)",14155983656,903_20150225,02/25/2015 12:00:00 AM,88,Routine - Unscheduled,903_20150225_103133,Foods not protected from contamination,Moderate Risk
903,Sabra Restaurant,419 Grant Ave,San Francisco,CA,94108,37.790874,-122.405634,"(37.790874, -122.405634)",14155983656,903_20150225,02/25/2015 12:00:00 AM,92,Routine - Unscheduled,903_20150225_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
905,Working Girls' Cafe',0259 Kearny St,San Francisco,CA,94108,37.790477,-122.404033,"(37.790477, -122.404033)",,905_20150903,09-03-15 0:00,90,Routine - Unscheduled,905_20150903_103133,Foods not protected from contamination,Moderate Risk
905,Working Girls' Cafe',0259 Kearny St,San Francisco,CA,94108,37.790477,-122.404033,"(37.790477, -122.404033)",,905_20150903,09-03-15 0:00,78,Routine - Unscheduled,905_20150903_103154,Unclean or degraded floors walls or ceilings,Low Risk
905,Working Girls' Cafe',0259 Kearny St,San Francisco,CA,94108,37.790477,-122.404033,"(37.790477, -122.404033)",,905_20140825,08/25/2014 12:00:00 AM,100,Routine - Unscheduled,905_20140825_103105,Improper cooling methods,High Risk
3491,Borodudur Restaurant,700 Post St,San Francisco,CA,94109,37.787677,-122.413624,"(37.787677, -122.413624)",,3491_20160803,08-03-16 0:00,76,Reinspection/Followup,,,
77759,Pizzeria Avellino,2769 Lombard St,San Francisco,CA,94129,,,,,77759_20160511,05-11-16 0:00,94,Routine - Unscheduled,77759_20160511_103150,Improper or defective plumbing,Low Risk
468,Taqueria Zorro,308 Columbus Ave,San Francisco,CA,94133,37.798065,-122.406855,"(37.798065, -122.406855)",,468_20160511,05-11-16 0:00,26,Routine - Unscheduled,468_20160511_103157,Food safety certificate or food handler card not available,Low Risk
917,Town & Country Club,218 Stockton St,San Francisco,CA,94108,37.787927,-122.406607,"(37.787927, -122.406607)",,917_20150814,08/14/2015 12:00:00 AM,81,Routine - Unscheduled,917_20150814_103131,Moderate risk vermin infestation,Moderate Risk
917,Town & Country Club,218 Stockton St,San Francisco,CA,94108,37.787927,-122.406607,"(37.787927, -122.406607)",,917_20140430,04/30/2014 12:00:00 AM,91,Routine - Unscheduled,917_20140430_103154,Unclean or degraded floors walls or ceilings,Low Risk
917,Town & Country Club,218 Stockton St,San Francisco,CA,94108,37.787927,-122.406607,"(37.787927, -122.406607)",,917_20140430,04/30/2014 12:00:00 AM,25,Routine - Unscheduled,917_20140430_103139,Improper food storage,Low Risk
917,Town & Country Club,218 Stockton St,San Francisco,CA,94108,37.787927,-122.406607,"(37.787927, -122.406607)",,917_20140430,04/30/2014 12:00:00 AM,91,Routine - Unscheduled,917_20140430_103133,Foods not protected from contamination,Moderate Risk
917,Town & Country Club,218 Stockton St,San Francisco,CA,94108,37.787927,-122.406607,"(37.787927, -122.406607)",,917_20140430,04/30/2014 12:00:00 AM,91,Routine - Unscheduled,917_20140430_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
917,Town & Country Club,218 Stockton St,San Francisco,CA,94108,37.787927,-122.406607,"(37.787927, -122.406607)",,917_20140430,04/30/2014 12:00:00 AM,83,Routine - Unscheduled,917_20140430_103150,Improper or defective plumbing,Low Risk
68714,S & P Concessions - MV Golden Gate Ferry,Ferry Plaza Pier,San Francisco,CA,94111,,,,,68714_20150610,06-10-15 0:00,85,Routine - Unscheduled,,,
35418,Eternal Springs,750 Clement St,San Francisco,CA,94118,37.782818,-122.467442,"(37.782818, -122.467442)",,35418_20161110,11-10-16 0:00,90,Routine - Unscheduled,35418_20161110_103109,Unclean or unsanitary food contact surfaces,High Risk
919,"Ritz-Carlton, SF -  P-37 Restaurant and Bar",600 Stockton St 4th Floor,San Francisco,CA,94108,37.791757,-122.407377,"(37.791757, -122.407377)",,919_20140311,03-11-14 0:00,88,Routine - Unscheduled,919_20140311_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
33125,L & L Hawaiian Barbecue,312 Kearny St,San Francisco,CA,94108,37.790947,-122.404026,"(37.790947, -122.404026)",,33125_20160901,09-01-16 0:00,87,Reinspection/Followup,,,
87932,Dabba,71 Stevenson St #100,San Francisco,CA,94105,,,,,87932_20160616,06/16/2016 12:00:00 AM,73,New Construction,,,
78184,Smokin' Warehouse BBQ,3336 Sacramento Ave,San Francisco,CA,94118,,,,,78184_20161206,12-06-16 0:00,14,Routine - Unscheduled,78184_20161206_103120,Moderate risk food holding temperature,Moderate Risk
919,"Ritz-Carlton, SF -  P-37 Restaurant and Bar",600 Stockton St 4th Floor,San Francisco,CA,94108,37.791757,-122.407377,"(37.791757, -122.407377)",,919_20150209,02-09-15 0:00,79,Routine - Unscheduled,919_20150209_103143,Inadequate warewashing facilities or equipment,Low Risk
34585,Hing Wang Bakery,339 JUDAH St,San Francisco,CA,94122,37.762174,-122.465809,"(37.762174, -122.465809)",,34585_20160201,02-01-16 0:00,76,Routine - Unscheduled,34585_20160201_103142,Unclean nonfood contact surfaces,Low Risk
920,Ritz-Carlton SF - Club Lounge,600 Stockton St 8th Floor,San Francisco,CA,94108,37.791757,-122.407377,"(37.791757, -122.407377)",,920_20140311,03-11-14 0:00,68,Routine - Unscheduled,920_20140311_103145,Improper storage of equipment utensils or linens,Low Risk
920,Ritz-Carlton SF - Club Lounge,600 Stockton St 8th Floor,San Francisco,CA,94108,37.791757,-122.407377,"(37.791757, -122.407377)",,920_20140311,03-11-14 0:00,95,Routine - Unscheduled,920_20140311_103133,Foods not protected from contamination,Moderate Risk
5877,CLAIRE LILIENTHAL SCHOOL-MADISON CA,3950 SACRAMENTO St,San Francisco,CA,94118,37.786808,-122.458014,"(37.786808, -122.458014)",14155758603,5877_20160411,04-11-16 0:00,96,Routine - Unscheduled,5877_20160411_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
82670,Lazeez,3915 24th St,San Francisco,CA,94114,,,,14155829677,82670_20160906,09-06-16 0:00,92,Routine - Unscheduled,82670_20160906_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
80773,Round Table Pizza,4523 Mission St,San Francisco,CA,94112,,,,,80773_20161110,11-10-16 0:00,83,Routine - Unscheduled,80773_20161110_103138,Improper storage use or identification of toxic substances,Low Risk
82196,Toast Eatery,1748 Church St,San Francisco,CA,94131,,,,14155284328,82196_20160929,09/29/2016 12:00:00 AM,68,Reinspection/Followup,,,
85407,Fritas Taco Truck,501 Buckingham Way,San Francisco,CA,94132,,,,,85407_20160601,06-01-16 0:00,44,Routine - Unscheduled,85407_20160601_103103,High risk food holding temperature,High Risk
78301,Fearless,303 02nd St Suite G,San Francisco,CA,94107,,,,,78301_20161206,12-06-16 0:00,94,Reinspection/Followup,,,
3839,EL TORO TAQUERIA,598 VALENCIA St,San Francisco,CA,94110,37.763458,-122.421784,"(37.763458, -122.421784)",14155433351,3839_20160815,08/15/2016 12:00:00 AM,94,Routine - Unscheduled,3839_20160815_103157,Food safety certificate or food handler card not available,Low Risk
83476,Kio Ramen,3528 Balboa St,San Francisco,CA,94121,,,,14155535056,83476_20150916,09/16/2015 12:00:00 AM,87,Complaint,,,
1289,ORPHAN ANDY'S,3991 A 17th St,San Francisco,CA,94114,37.758132,-122.435614,"(37.758132, -122.435614)",,1289_20161206,12-06-16 0:00,57,Routine - Unscheduled,1289_20161206_103133,Foods not protected from contamination,Moderate Risk
3428,Levi Strauss & Co,"1155 Battery St,  7th Floor",San Francisco,CA,94111,37.801913,-122.401743,"(37.801913, -122.401743)",,3428_20160411,04-11-16 0:00,79,Routine - Unscheduled,,,
2652,VILLAGE PIZZERIA,1243 VAN NESS Ave,San Francisco,CA,94109,37.787354,-122.421844,"(37.787354, -122.421844)",,2652_20161018,10/18/2016 12:00:00 AM,98,Routine - Unscheduled,2652_20161018_103138,Improper storage use or identification of toxic substances,Low Risk
65873,Capurro's,498 Jefferson St,San Francisco,CA,94109,37.807649,-122.420744,"(37.807649, -122.420744)",,65873_20160815,08/15/2016 12:00:00 AM,89,Routine - Unscheduled,65873_20160815_103144,Unapproved or unmaintained equipment or utensils,Low Risk
929,Cafe Ethiopia,0878 Valencia St,San Francisco,CA,94110,37.758832,-122.421359,"(37.758832, -122.421359)",14155319097,929_20140603,06-03-14 0:00,87,Routine - Unscheduled,929_20140603_103144,Unapproved or unmaintained equipment or utensils,Low Risk
929,Cafe Ethiopia,0878 Valencia St,San Francisco,CA,94110,37.758832,-122.421359,"(37.758832, -122.421359)",14155319097,929_20140603,06-03-14 0:00,96,Routine - Unscheduled,929_20140603_103154,Unclean or degraded floors walls or ceilings,Low Risk
4787,TONY BALONEY'S,1098 HOWARD St,San Francisco,CA,94103,37.778033,-122.40943,"(37.778033, -122.40943)",14155861514,4787_20160628,06/28/2016 12:00:00 AM,71,Routine - Unscheduled,4787_20160628_103154,Unclean or degraded floors walls or ceilings,Low Risk
5016,The Crab Station of Fisherman's Wharf,Foot of Taylor St #2,San Francisco,CA,94133,37.795202,-122.413169,"(37.795202, -122.413169)",,5016_20150408,04-08-15 0:00,96,Routine - Unscheduled,5016_20150408_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
62010,Chile Lindo,2944 16th St,San Francisco,CA,94103,37.765155,-122.418766,"(37.765155, -122.418766)",,62010_20160415,04/15/2016 12:00:00 AM,81,Routine - Unscheduled,62010_20160415_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
77759,Pizzeria Avellino,2769 Lombard St,San Francisco,CA,94129,,,,,77759_20160511,05-11-16 0:00,100,Routine - Unscheduled,77759_20160511_103154,Unclean or degraded floors walls or ceilings,Low Risk
2943,Tarantino's,206 Jefferson St,San Francisco,CA,94133,37.808138,-122.416654,"(37.808138, -122.416654)",,2943_20160510,05-10-16 0:00,92,Routine - Unscheduled,2943_20160510_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
1641,MARTHA & BROS. COFFEE CO,1551 Church St,San Francisco,CA,94131,37.745974,-122.426856,"(37.745974, -122.426856)",14155641166,1641_20160812,08-12-16 0:00,86,Routine - Unscheduled,1641_20160812_103154,Unclean or degraded floors walls or ceilings,Low Risk
35026,Mangosteen,601 Larkin St,San Francisco,CA,94109,37.783444,-122.417584,"(37.783444, -122.417584)",,35026_20160217,02/17/2016 12:00:00 AM,68,Routine - Unscheduled,35026_20160217_103138,Improper storage use or identification of toxic substances,Low Risk
3282,CAFE ABIR,1300 FULTON St,San Francisco,CA,94117,37.776838,-122.438563,"(37.776838, -122.438563)",,3282_20160804,08-04-16 0:00,83,New Construction,,,
3328,Gary Danko,800 North Point St,San Francisco,CA,94109,37.805728,-122.420564,"(37.805728, -122.420564)",,3328_20160510,05-10-16 0:00,26,Routine - Unscheduled,3328_20160510_103145,Improper storage of equipment utensils or linens,Low Risk
70723,Dirty Habit,12 04th St,San Francisco,CA,94103,37.785388,-122.405369,"(37.785388, -122.405369)",,70723_20160518,05/18/2016 12:00:00 AM,94,Routine - Unscheduled,70723_20160518_103143,Inadequate warewashing facilities or equipment,Low Risk
62710,Sam's Chowder Mobile,Golden Gate Park,San Francisco,CA,,37.777122,-122.419639,"(37.777122, -122.419639)",,62710_20160511,05-11-16 0:00,1,Routine - Unscheduled,62710_20160511_103147,Inadequate ventilation or lighting,Low Risk
83704,Z011 Coffee Traders,1035 Fillmore St #3,San Francisco,CA,94115,,,,,83704_20161104,11-04-16 0:00,15,Routine - Unscheduled,83704_20161104_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
59397,Basa Seafood Express,3064 24th St,San Francisco,CA,94110,37.752578,-122.413372,"(37.752578, -122.413372)",,59397_20160114,01/14/2016 12:00:00 AM,71,Routine - Unscheduled,59397_20160114_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
27793,Coriander Gourmet Thai,845 Market St FE-4,San Francisco,CA,94103,37.784848,-122.406892,"(37.784848, -122.406892)",14155530800,27793_20160323,03/23/2016 12:00:00 AM,85,Routine - Unscheduled,27793_20160323_103129,Insufficient hot water or running water,Moderate Risk
60210,Cafe Seventy 8,78 29th St,San Francisco,CA,94110,37.744012,-122.422264,"(37.744012, -122.422264)",,60210_20160330,03/30/2016 12:00:00 AM,72,Routine - Unscheduled,60210_20160330_103120,Moderate risk food holding temperature,Moderate Risk
38202,Ilobasco Restaurant & Pupuseria,2680 San Bruno Ave,San Francisco,CA,94134,37.727898,-122.403751,"(37.727898, -122.403751)",,38202_20160812,08-12-16 0:00,88,Routine - Unscheduled,38202_20160812_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
5624,AT&T - DERBY GRILL Room 5311 [145154],24 WILLIE MAYS PLAZA 5.07.02,San Francisco,CA,94107,37.778382,-122.391151,"(37.778382, -122.391151)",14155971500,5624_20160410,04-10-16 0:00,96,Routine - Unscheduled,5624_20160410_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
489,Dol-Ho Restaurant,808 Pacific Ave,San Francisco,CA,94133,37.796718,-122.408714,"(37.796718, -122.408714)",,489_20150112,01-12-15 0:00,57,Complaint,489_20150112_103154,Unclean or degraded floors walls or ceilings,Low Risk
63554,Kin Khao Thai Eatery,55 CYRIL MAGNIN St,San Francisco,CA,94102,37.784965,-122.408614,"(37.784965, -122.408614)",,63554_20160511,05-11-16 0:00,88,Routine - Unscheduled,63554_20160511_103161,Low risk vermin infestation,Low Risk
83643,Burma Love,211 Valencia St,San Francisco,CA,94103,,,,14155535800,83643_20160415,04/15/2016 12:00:00 AM,88,Routine - Unscheduled,83643_20160415_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
32738,Gialina,2842 DIAMOND St,San Francisco,CA,94131,37.733934,-122.434095,"(37.733934, -122.434095)",,32738_20160414,04/14/2016 12:00:00 AM,92,Routine - Unscheduled,32738_20160414_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
1350,KING OF THAI NOODLE HOUSE,639 CLEMENT St,San Francisco,CA,94118,37.782833,-122.46615,"(37.782833, -122.46615)",,1350_20160518,05/18/2016 12:00:00 AM,82,Routine - Unscheduled,1350_20160518_103156,Permit license or inspection report not posted,Low Risk
34161,Buca di Beppo,855 HOWARD St,San Francisco,CA,94103,37.782257,-122.403932,"(37.782257, -122.403932)",,34161_20161109,11-09-16 0:00,94,Reinspection/Followup,,,
5852,CARVER ELEMENTARY SCHOOL,1360 OAKDALE Ave,San Francisco,CA,94124,37.732408,-122.386391,"(37.732408, -122.386391)",14155331540,5852_20160906,09-06-16 0:00,98,Routine - Unscheduled,5852_20160906_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
